strategy,nframes,ablation,index,instance_id,video_path,question,gold,model_output,extracted,correct,frame_indices,f2c_scales,error,pred_file,duration,task_type
uniform,4,none,70,,videos/jkNxmTrrZSk.mp4,"Which object is depicted as a small flying black dot at the start of the video?
A. Dust mites in the lungs.
B. Virus.
C. Protein Receptors.
D. Black bacteria.",b,The correct answer is B.,b,1,,,,gemma4it_vmme_uniform4.json,short,Temporal Perception
uniform,4,none,71,,videos/jkNxmTrrZSk.mp4,"What might be the primary focus of the video?
A. The process by which viruses are eliminated by the body's immune response.
B. Mechanisms of viral infection.
C. Production and spread of viruses.
D. Types of viruses and the most harmful ones.",b,"Based on the visual evidence provided in the frames:

1.  **00:34** shows a ""Virus Particle"" approaching a host cell.
2.  **01:08** highlights ""Viral Surface Proteins,"" which are the specific structures viruses use to bind to and enter host cells.

These visuals specifically illustrate the initial stages of how a virus interacts with and enters a host cell.

The primary focus is **B. Mechanisms of viral infection.**",b,1,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,72,,videos/ebzbKa32kuk.mp4,"What structure is primarily depicted in the video?
A. A model of a human lung.
B. A model of a human heart.
C. A model of a human liver.
D. A model of a human kidney.",b,B,b,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,73,,videos/ebzbKa32kuk.mp4,"Which of the following features is NOT visible on the model of the heart in the video?
A. Coronary arteries.
B. Pulmonary veins.
C. Hepatic veins.
D. Aortic valve.",c,"The correct answer is C. Hepatic veins.

Here's a breakdown of why:
*   **A. Coronary arteries:** These are visible on the surface of the heart in the 3D model (e.g., at 00:46).
*   **B. Pulmonary veins:** These are shown entering the left atrium in the cross-section view (e.g., at 00:46).
*   **D. Aortic valve:** The internal valves, including the aortic valve, are clearly visible in the cross-section of the heart (e.g., at",d,0,,,,gemma4it_vmme_uniform4.json,short,Attribute Perception
uniform,4,none,74,,videos/ebzbKa32kuk.mp4,"Which of the following best describes the purpose of the content shown in the video?
A. For medical education.
B. For psychological prevention and treatment.
C. For diagnosis of special cases.
D. To guide home exercise programmes.",a,The correct answer is A.,a,1,,,,gemma4it_vmme_uniform4.json,short,Object Reasoning
uniform,4,none,75,,videos/XWfqBKeC0g8.mp4,"What type of cells are highlighted in the video?
A. Lung cancer cells.
B. Brain cancer cells.
C. Pancreatic cancer cells.
D. Stomach cancer cells.",c,The correct answer is C. Pancreatic cancer cells.,c,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,76,,videos/XWfqBKeC0g8.mp4,"What level of magnification is used to view the cells in the video?
A. 2000x magnification.
B. 1500x magnification.
C. 1000x magnification.
D. 500x magnification.",a,A,a,1,,,,gemma4it_vmme_uniform4.json,short,OCR Problems
uniform,4,none,77,,videos/XWfqBKeC0g8.mp4,"What process might these cells be undergoing?
A. Amitosis.
B. Photosynthesis.
C. Enzymatic reactions.
D. Mitosis.",d,"The correct answer is C. Enzymatic reactions.

**Explanation:**
The images show a microscopic view of the pancreas. The pancreas is a major exocrine gland responsible for producing and secreting digestive enzymes (such as amylase, lipase, and proteases) into the small intestine. These enzymes are produced through complex biochemical and enzymatic reactions within the acinar cells.

*   **Amitosis** is a type of cell division (not typical for these cells).
*   **Photosynthesis** occurs in plants and some bacteria, not in human organs.
*   **Mitosis** is cell division; while it occurs in",c,0,,,,gemma4it_vmme_uniform4.json,short,Action Recognition
uniform,4,none,78,,videos/tS4a6I4-Yjo.mp4,"Why does the woman need to drink water at the beginning of the video?
A. Because she is preparing for a medical examination.
B. Because she went through an operation and needed to be hydrated.
C. Because she is sick and takes medication that requires a lot of water for adequate reflection.
D. Instead of water, she drinks a special medicine.",a,The correct answer is A.,a,1,,,,gemma4it_vmme_uniform4.json,short,Temporal Perception
uniform,4,none,79,,videos/tS4a6I4-Yjo.mp4,"Which organization is responsible for publishing the video?
A. UCLA Medical Center.
B. Eye Research USA.
C. Cancer Research UK.
D. South Africa Medical Center.",c,C. Cancer Research UK.,c,1,,,,gemma4it_vmme_uniform4.json,short,OCR Problems
uniform,4,none,80,,videos/tS4a6I4-Yjo.mp4,"Which of the following statements can be inferred from the video?
A. The patient is undergoing an ECG.
B. The patient is undergoing a CT scan.
C. The healthcare worker is teaching a medical student.
D. The healthcare worker is conducting a medical experiment.",b,B,b,1,,,,gemma4it_vmme_uniform4.json,short,Action Reasoning
uniform,4,none,81,,videos/TVkck1ACKDQ.mp4,"What organ did the woman in the video remove from the medical model?
A. She removed the liver.
B. She removed the lungs.
C. She removed the kidney.
D. She removed the heart.",a,"Based on the visual information provided in the video sequence:

1. At **00:10**, the medical model shows the internal organs, including the lungs and the liver.
2. At **00:20**, the woman is shown looking at the model, and the liver (the large brown organ in the lower right of the torso) is still visible.
3. At **00:30**, the video transitions to a logo screen.

However, looking closely at the model in the first frame (**00:00**), the liver is clearly visible. In the second frame (**0",,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,82,,videos/TVkck1ACKDQ.mp4,"What is the purpose of the video?
A. Promotion for a hospital.
B. Admissions brochure for a school.
C. Introduction of a newly established medical laboratory.
D. Introduction of excellent characters.",b,The correct answer is B.,b,1,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,83,,videos/TVkck1ACKDQ.mp4,"How many different people appear in the video?
A. 3.
B. 4.
C. 1.
D. 2.",c,The correct answer is C.,c,1,,,,gemma4it_vmme_uniform4.json,short,Counting Problem
uniform,4,none,84,,videos/JbDRs0ja3PE.mp4,"Which human organ is visible in the video?
A. Stomach.
B. Liver.
C. Lungs.
D. Kidneys.",c,The correct answer is C. Lungs.,c,1,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,85,,videos/JbDRs0ja3PE.mp4,"What is the purpose of the video?
A. To warn about environmental issues.
B. To offer health-related advice.
C. To provide a weather update.
D. To advertise a new movie.",b,B,b,1,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,86,,videos/JbDRs0ja3PE.mp4,"What is the most likely message being conveyed by the video?
A. The beauty of natural phenomena.
B. The excitement of scientific discovery.
C. The global impact of wildfires.
D. The dangers of drug interactions.",d,D,d,1,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,87,,videos/39HTpUG1MwQ.mp4,"What organelle is depicted at the beginning of the video?
A. Mitochondrion.
B. Ribosome.
C. Chloroplast.
D. Golgi apparatus.",a,The correct answer is A. Mitochondrion.,a,1,,,,gemma4it_vmme_uniform4.json,short,Temporal Perception
uniform,4,none,88,,videos/39HTpUG1MwQ.mp4,"What color is the ATP in the video?
A. Black.
B. Green.
C. Blue.
D. Red.",d,The correct answer is B.,b,0,,,,gemma4it_vmme_uniform4.json,short,Object Recognition
uniform,4,none,89,,videos/39HTpUG1MwQ.mp4,"Based on the video, what is the main function of the organelle featured in the footage?
A. Protein synthesis.
B. Energy production.
C. Photosynthesis.
D. Lipid metabolism.",b,B,b,1,,,,gemma4it_vmme_uniform4.json,short,Attribute Perception
uniform,4,none,90,,videos/TPS22HRRY1k.mp4,"Which of the following best describes the types of assets included within Will's ""Assets Under Management"" visual bar in the video, showcasing the composition of the mutual fund's holdings?
A. Real Estate (blue), Precious Metals (red), and Foreign Currencies (yellow).
B. Real Estate (blue), Foreign Currencies (red), and Precious Metals (yellow).
C. Bonds (blue), Stocks (red), and Cash (yellow).
D. Stocks (blue), Bonds (red), and Cash (yellow).",d,"Based on the visual representation in the video, the correct answer is:

**C. Bonds (blue), Stocks (red), and Cash (yellow).**",c,0,,,,gemma4it_vmme_uniform4.json,short,Attribute Perception
uniform,4,none,91,,videos/TPS22HRRY1k.mp4,"Which best summarizes the content of the video?
A. The process of registering a new mutual fund with the regulator and the associated legal requirements.
B. A basic explanation of what mutual funds are, and how they work.
C. A basic explanation of what national debts are, how they work and some key terms management.
D. The benefits and risks of investing in mutual funds as compared to other investment options such as individual stocks and bonds.",b,The correct answer is B.,b,1,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,92,,videos/TPS22HRRY1k.mp4,"According to the video, which of the following statements is true?
A. People no longer need to choose their own diversified investment portfolio after buying a mutual fund.
B. Investors in a closed-ended fund can withdraw their investment without trading to another investor.
C. Closed-ended funds can continually accept more funds from outsiders.
D. Anyone can set up a mutual fund at will.",a,"Based on the information typically presented in educational content regarding mutual funds (as shown in the video's context):

*   **A is true:** One of the primary benefits of a mutual fund is that it provides instant diversification. Investors do not need to select individual stocks or bonds themselves; the fund manager handles the portfolio construction.
*   **B is false:** In a closed-ended fund, shares are traded on an exchange like stocks, but the fund itself does not issue new shares to meet redemptions.
*   **C is false:** Closed-ended funds have a fixed number of shares and do not continually accept",c,0,,,,gemma4it_vmme_uniform4.json,short,Information Synopsis
uniform,4,none,93,,videos/X30VlGh3HwQ.mp4,"What is the video illustrating when there are three buildings appear in the video at the same time?
A. The debt relationship between the federal government, municipalities, and businesses.
B. The issuers in the bond market include the federal government, municipalities, and corporations.
C. Presentations by and between the federal government, municipalities, and businesses.
D. The issuance of bonds to fund the construction of infrastructure.",b,The correct answer is B.,b,1,,,,gemma4it_vmme_uniform4.json,short,Temporal Perception
uniform,4,none,94,,videos/X30VlGh3HwQ.mp4,"Based on data presented in the video, what was the approximate difference in value between the US bond market and the US stock market as of 2020?
A. $5 trillion.
B. $10 trillion.
C. $15 trillion.
D. $20 trillion.",b,"Based on the video provided, there is no data presented regarding the specific values of the US bond market or the US stock market as of 2020. The video consists of a man speaking and some general illustrations about money and the White House, but it does not contain the numerical data required to answer the question.

However, if this is a trick question based on common financial knowledge often associated with such educational content, or if there was a specific slide missing from the prompt's sequence, the information is not present in the provided clips.

Since I must choose an option based on the provided data and none is present,",,0,,,,gemma4it_vmme_uniform4.json,short,Object Reasoning
